"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B65G","TRANSPORT OR STORAGE DEVICES, e.g. CONVEYORS FOR LOADING OR TIPPING, SHOP CONVEYOR SYSTEMS OR PNEUMATIC TUBE CONVEYORS  (packaging B65B; handling thin or filamentary materials, e.g. paper sheets or thread, B65H; cranes B66C; portable mobile or lifting or hauling appliances, e.g. hoists, B66D; devices for lifting or lowering goods for loading or unloading purposes, e.g. fork-lift trucks, B66F9/00; emptying bottles, jars, casks, barrels or similar containers, not otherwise provided for, B67C9/00; delivering or transferring liquids B67D; filling or discharging vessels for liquefied, solidified or compressed gases F17C; pipe-line systems for fluids F17D)","B65B|B65H|B66C|B66D|B66F9/00|B67C9/00|B67D|F17C|F17D","ManipulatorsProducing conveyor beltsVehicles adapted for load transportationRailway wagons adapted for load transportationHand cartsSuperstructures for load-carrying vehiclesLoading or load-accommodating arrangements for ships or vessels, Equipment for handling freight in aircraftContainers, palletsHoisting, lifting, hauling or pushing not otherwise provided for, e.g. jacksConstruction of bulk storage containers employing civil engineering techniquesPumps for fluidsControl of flow in generalControl of level in generalHolding or levitation devices using magnetic attraction or repulsion","B25J|B29D29/06|B60P|B61D|B62B|B62D33/00|B63B25/00|B63B27/00|B64D9/00|B66B21/00|B66F|E04H7/00|F04D|G05D7/00|G05D9/00|H02N15/00","","","","This place covers: Methods or devices for storage on an industrial or commercial scale of articles in warehouses or magazines bulk solid material or disorderly articles fluids in cavities or chambers in the earth Devices, for example rollers or slings, for assisting manual moving or manipulation of heavy loads Methods or apparatus for conveying articles or bulk solid material from one location to another, for example within an industrial plant, by gravity, for example in chutes by rollers, for example on driven or non-driven roller-ways on endless load-carrying surfaces, for example belts or chains, or an essentially endless series of individual load-carriers on jigging surfaces by impellers, for example reciprocating scrapers, rotating fingers or elements carried by endless traction members by throwing by rotating or screw-like impellers by fluid flow or pressure, for example in tubes or by floating by electrostatic, electric or magnetic effects by other mechanical or non-mechanical means Methods or devices for handling articles or materials in connection with conveyors, for example for feeding or discharging conveyors or for orientating articles on a conveyor Conveying systems characterised by their application for specified purposes and not otherwise provided for, for example conveying workpieces through baths Methods or devices for stacking or de-stacking of three-dimensional articles or loose materials in bulk Methods or devices for loading or unloading of vehicles, large containers, ships and the like, for example in storage areas, marshalling yards or harbours"
"B65G1/00","Storing articles, individually or in orderly arrangement, in warehouses or magazines  (conveyor combinations in warehouses, magazines or workshops B65G37/00; stacking of articles B65G57/00; removing articles from stacks B65G59/00; loading machines B65G65/02)","B65G37/00|B65G57/00|B65G59/00|B65G65/02","Arrangements of articles for drying or baking in kilns or ovens, Controlling the size of articles to be stored before storage (measuring arrangements), Controlling the size of articles to be stored before storage (measuring contours), Controlling the size of articles to be stored before storage (measuring the length or width) Controlling the size of articles to be stored before storage (measuring the volume)Controlling the size of articles to be stored before storage, (optical means, light barriers)Analogue computers Coin-freed dispensing apparatus","F26|F27|G01B11/00|G01B11/24|G01B21/06|G01F17/00|G01V8/00|G06G|G07F11/00","","","",""
"B65G1/02","Storage devices  (furniture A47B; shop fittings A47F)","A47B|A47F","For elongated articlesSafety and protecting devices, e.g. against earthquake, collisions (fences, safety net, ...), For particular type of storing, e.g. cheese storageRack/shelfConnection to the groundProtecting rims, buffersTable equipmentPalletsRail construction on the floor (for stacker crane)Protection of shelves against forklift accidentCoin changers or sorters","B65G1/0442|B65G2207/20|B65G2207/40|A01J25/162|A47B47/021|A47B91/00|A47B95/043|A47G|B65D19/00|E01B|E01F15/141|G07D","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/023","{Arrangements of article supporting rollers on racks}","","Roller-waysRoller framesArrangements of rollers mounted on framework","B65G13/00|B65G13/11|B65G39/12","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/026","{Racks equipped with a displaceable load carrying surface to facilitate loading or unloading}","","","","","","","This place covers: Only the supporting surface moves Illustrative example of subject matter classified in this group:"
"B65G1/04","mechanical","","Vertically or horizontally movable racks, Control of position of vehicles","B65G1/127|B65G1/133|G05D1/00","","","","This place covers:  It is the head group of mechanical devices used in conjuction with racks in order to charge, discharge the racks, provided these are not stacker cranes. This group alco involves lifts, conveyor platforms (moving vertically) in form of racks. Illustrative example of subject matter classified in this group:"
"B65G1/0407","{using stacker cranes  (constructional features of stacker cranes B66F9/06)}","B66F9/06","Automatically guided forklift trucks","B66F9/063","","","","This place covers: Only for Stacker cranes movable along the shelves Illustrative example of subject matter classified in this group:"
"B65G1/0414","{provided with satellite cars adapted to travel in storage racks}","","with cars adapted to travel in storage aisleswith self propelled cars","B65G1/0492|B65G1/065","","","","This place covers: Satellite cars ""controlled"" by a stacker crane Illustrative example of subject matter classified in this group:"
"B65G1/0421","{with control for stacker crane operations}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/0428","{Transfer means for the stacker crane between the alleys}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/0435","{with pulling or pushing means on either stacking crane or stacking area}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/0442","{for elongated articles  (drill pipe racking E21B19/14)}","E21B19/14","Broaching tools Hoisting, lifting, hauling or pushing ","B23D43/00|B66F","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/045","{in a circular arrangement, e.g. towers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/0457","{with suspended load carriers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/0464","{with access from above}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/0471","{with access from beneath}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/0478","{for matrix-arrangements}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/0485","{Check-in, check-out devices}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/0492","{with cars adapted to travel in storage aisles}","","","","","","","This place covers: When independently controlled (not controlled by a stacker crane) Illustrative example of subject matter classified in this group:"
"B65G1/06","with means for presenting articles for removal at predetermined position or level  (B65G1/12 takes precedence)","B65G1/12","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/065","{with self propelled cars}","","Using stacker cranes With cars adapted to travel in storage aisles ","B65G1/0407|B65G1/0492","","","","This place covers: When the car is ONLY moving in a SINGLE storage shelf. Illustrative example of subject matter classified in this group:"
"B65G1/07","the upper article of a pile being always presented at the same predetermined level","","RacksHand cartsContainers with a movable bottom","A47F1/06|B62B3/00|B65D83/0005","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/08","the articles being fed by gravity {(braking arrangements for roller-ways B65G13/075; separating or stopping elements B65G47/88)}","B65G13/075|B65G47/88","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/10","with relatively movable racks to facilitate insertion or removal of articles {(cabinets with means for moving compartments up and down A47B51/00; cabinet system, e.g. consisting of cabinets arranged in a row with means to open or close passages between adjacent cabinets A47B53/02)}","A47B51/00|A47B53/02","Bringing articles in front of the shelf","A47F1/12","","","","This place covers: Racks movable for the passage of the crane Illustrative example of subject matter classified in this group:"
"B65G1/12","with {separate} article supports or holders movable in a closed circuit to facilitate insertion or removal of articles {the articles being books, documents, forms or the like}","","Storage devices for data carriers","G11B17/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/127","the circuit being confined in a vertical plane","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/133","the circuit being confined in a horizontal plane","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/137","with arrangements or automatic control means for selecting which articles are to be removed","","For fulfilling orders in warehouses ","B65G1/1373","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/1371","{with data records}","","Casings, enclosures or frames for labels","G09F3/18","","","","This place covers: Record of data related to articles Illustrative example of subject matter classified in this group:"
"B65G1/1373","{for fulfilling orders in warehouses}","","Food conveying devices in restaurantsMedicamentsRecognition of data, handling record carriersLogistic, for following the transport path of the articles","A47F10/06|A61J7/00|G06K15/00|G06Q10/08","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/1375","{the orders being assembled on a commissioning stacker-crane or truck}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/1376","{the orders being assembled on a commissioning conveyor}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/1378","{the orders being assembled on fixed commissioning areas remote from the storage areas}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/14","Stack holders or separators","","For vehicles, , , Vehicle parts","B65D|B65D19/44|B65D90/004|B65D85/68|B65D2585/6882","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/16","Special arrangements of articles in storage spaces","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/18","Articles inclined so as to be mutually self-supporting","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G1/20","Articles arranged in layers with spaces between articles","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G3/00","Storing bulk material or loose, i.e. disorderly, articles  (filling or emptying storage spaces or containers, spreading-out or piling-up bulk material or loose articles B65G65/28, B65G65/30, B65G69/04)","B65G65/28|B65G65/30|B65G69/04","Transferring or trans-shipping at storage areas, railway yards or harbours; Marshalling yard installationsStoring agricultural or horticultural produceAdditives to prevent inflammation of the bulk material, Anti-oxidant compositions; Compositions inhibiting chemical changeFireproofing materialsSolid fuels","B65G63/00|A01F25/00|C09K15/00|C09K21/00|C09K15/00|C09K21/00|C10L5/00","","","",""
"B65G3/02","in the open air  (B65G3/04 takes precedence)","B65G3/04","Covering for agricultural produceCovering of dumping sites Biodegradable filmWhen the cavity or chamber is lined, documents ","A01F25/16|B09B1/004|C09K3/00|F17C3/005","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G3/04","in bunkers, hoppers, or like containers","","""Big"" storage containers,  and Vessels containing liquified gases","B65D88/00|B65D90/00|E04H7/00|F17C","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G5/00","Storing fluids in natural or artificial cavities or chambers in the earth","","Dumping solid wasteTreatment of carbon dioxide for sequestrationTreatment of waste water, sewage or sludgeTreatment of metallic scrapCarbon dioxide sequestrationModification of mine passages or chambers for storage purposes, especially for fluidsStoring compressed air for electricity production by a turbine or when a turbine compresses the air prior to storageGas-holders of variable capacityUnderground vessel for containing liquefied gasUnderground vessel not under pressure","B09B1/00|C01B2203/86|C02F|C22B7/00|E21B41/0064|E21F17/16|F02C6/16|F17B|F17C1/007|F17C3/005","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G5/005","{in porous layers}","","Pattern of wellsProduction of coal-bed methane ","E21B43/00|E21B43/006","","","","This place covers: Type of layers and surrounding layers Methods and devices to fill the porous layers Illustrative example of subject matter classified in this group:"
"B65G7/00","Devices for assisting manual moving or tilting heavy loads  (roller-ways B65G13/00; for tilting and emptying barrels or casks B65G65/24)","B65G13/00|B65G65/24","ChutesTransport for special purposes For bales, boxes or the like, by using pointed means ","B65G11/00|B65G2813/00|B65G2813/026","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G7/02","Devices adapted to be interposed between loads and the ground or floor, e.g. crowbars with means for assisting conveyance of loads","","HandcartsSledgesLift jacksCrowbars in general","B62B5/02|B62B13/00|B66F3/00|B66F15/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G7/04","Rollers","","Castors, wheels Handcarts","B60B33/00|B62B5/02","","","","This place covers: Rollers or wheeled devices interposed between the load and the ground Illustrative example of subject matter classified in this group:"
"B65G7/06","using fluid at high pressure supplied from an independent source to provide a cushion between load and ground {(conveying articles over a flat surface by jets located in the surface B65G51/00)}","B65G51/00","Vehicles travelling on air cushionsAir bearings","B60V3/025|F16C32/06","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G7/08","for tilting the loads","","Tilting and emptying containers)Tiltable platforms","B65G65/23|B66F7/22","","","","This place covers: Device interposed between the load and the ground for tilting the load. The article is usually stationary and is engagable by the device, gripping is not excluded but is not pick and place. What is important is that the device comes under the article. Illustrative example of subject matter classified in this group:"
"B65G7/10","for rolling cylindrical loads","","Shifting railway cars, ","B61J3/10|B61J3/12","","","","This place covers: Device used for rolling the cylindrical load which is stationary. These devices can push, pull, enter in a hole in the load to engage it, lift it and use its inertia, etc. Illustrative example of subject matter classified in this group:"
"B65G7/12","Load carriers, e.g. hooks, slings, harness, gloves, modified for load carrying","","Carrying means for fragile (glass) sheetsGame (dead animals) carriers), Carrying straps, harnessesHolders or carriers for hand articles Stretcher for disabled personsHand held gripping toolsHandles, holders for small containersHand-held carriers for reelsLifting devices for manhole covers),Handling tools for building elements Bricks holders","B65G49/061|A01M31/006|A45F3/14|A45F5/00|A61G5/006|B25B9/00|B65D25/28|B65H75/406|B66F19/005|E04G21/16|E04G21/1808","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G9/00","Apparatus for assisting manual handling having suspended load-carriers movable by hand or gravity","","Manually-operated endless-rope or chain conveyorsHandling clothing hangersRailway SystemsMonorail railway systemsSupplying bobbins with overhead conveying systems Handling laundry","B65G17/00|A47G25/1442|B61B|B61B13/04|D01H9/182|D06F95/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G9/002","{Load-carriers, rollers therefor}","","RollersSuspended vehicles, trolleysGuiding rollers","B65G39/00|B61B10/022|F16C13/006","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G9/004","{Loading or unloading arrangements}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G9/006","{Arresting, braking or escapement means}","","","","","","","This place covers: Arresting means for loading/unloading purposes Illustrative example of subject matter classified in this group:"
"B65G9/008","{Rails or switches}","","Rails Switches","E01B5/00|E01B7/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/00","Chutes  (used as storage devices B65G1/02)","B65G1/02","Chutes comprising a driven conveyorSlides for plane evacuationDischarging chutes for cementHoppers, i.e. containers having funnel-shaped discharge sectionsSwitches","B65G37/00|A62B1/20|B28C5/4248|B65D88/26|E01B7/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/02","of straight form","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/023","{for articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/026","{for bulk}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/04","for mail in buildings","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/06","of helical or spiral form","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/063","{for articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/066","{for bulk}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/081","{for articles  (B65G11/085 takes precedence)}","B65G11/085","","","","","","This place covers: Discrete articles have usually different inherent features than those for bulk (powdery, ore, etc) material Illustrative example of subject matter classified in this group:"
"B65G11/083","{for bulk  (B65G11/085 takes precedence)}","B65G11/085","For bulk","B65G11/146","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/086","{for articles}","","","","","","","This place covers: Chutes conveying discrete articles have usually different inherent features than those for bulk (powdery, ore, etc) material. Illustrative example of subject matter classified in this group:"
"B65G11/088","{for bulk}","","","","","","","This place covers: Chutes conveying bulk (powdery, ore, etc) material have usually different inherent features than those for discrete articles like packages. Illustrative example of subject matter classified in this group:"
"B65G11/103","{for articles}","","","","","","","This place covers: Chutes conveying discrete articles have usually different inherent features than those for bulk (powdery, ore, etc) material. Illustrative example of subject matter classified in this group:"
"B65G11/106","{for bulk}","","","","","","","This place covers: Chutes conveying bulk (powdery, ore, etc) material have usually different inherent features than those for discrete articles like packages. Illustrative example of subject matter classified in this group:"
"B65G11/123","{for articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/126","{for bulk}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/143","{for articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/146","{for bulk}","","Not adjustable","B65G11/083","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/16","Interior surfaces; Linings","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/163","{for articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/166","{for bulk}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/183","{for articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/186","{for bulk}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/203","{for articles}","","Preventing damage to the goods or materials","B65G69/16","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G11/206","{for bulk}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G13/00","Roller-ways  (storage devices comprising roller-ways B65G1/02; endless-chain conveyors comprising load-supporting rollers B65G17/00; rollers or arrangements thereof B65G39/00)","B65G1/02|B65G17/00|B65G39/00","Pivoting part(s) to permit passage of peopleArticles conveyed in the gap between two horizontal and parallel rollersFeeding timber with pressure rollers CastorsRollers in vehiclesTransporting glass sheets with rollersRollers in generalRoller conveyors for ovens","B65G21/00|B65G35/00|B27B25/02|B60B33/00|B60P1/52|C03B35/16|F16C13/00|F27B9/2407","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G13/02","having driven rollers","","Driven drums","B65G23/04","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G13/04","all rollers driven","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G13/06","Roller driving means","","","","","","","This place covers: Control of the drive Illustrative example of subject matter classified in this group:"
"B65G13/065","{with displacement of the roller}","","Roller-ways for handling freight for aircrafts","B64D9/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G13/07","having endless driving elements","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G13/071","with frictional engagement","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G13/073","comprising free-wheel gearing","","Accumulating conveyorSlip couplingsFreewheels","B65G47/263|F16D7/00|F16D41/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G13/075","Braking means","","Stopping articlesBraking devices for metal-rolling millsBraking devices in cooling bed conveyorsBrakes for sheet material conveyors Brakes","B65G47/88|B21B39/12|B21B43/00|B65H29/68|F16D","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G13/08","of curved form; with branch-offs","","Curved path conveyors, ","B65G21/18|B65G21/16","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G13/10","Switching arrangements","","Transferring articles, , Ball-rollers (for ball-rollers combine with omniroll)","B65G47/54|B65G47/64|B65G47/71|B65G2207/34","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G13/11","Roller frames","","Racks equipped with rollersFrames for endless conveyorsLateral guidance meansMounting rollers on framesRoller mounted on frameworkRoll-stand for metal rolling millsUndercarriages for supports with telescoping pillar","B65G1/023|B65G21/00|B65G21/2072|B65G39/12|B65G39/12|B21B39/12|F16M11/28","","","","This place covers: How the frame is constructed in a roller way in general Illustrative example of subject matter classified in this group:"
"B65G13/12","adjustable","","Frames with movable partsWork or tool supportsLoading station for presses","B65G21/10|B23Q1/40|B30B15/028","","","","This place covers: Roller frames which can be telescopic, extending, flexible, submerging and rising, etc. Illustrative example of subject matter classified in this group:"
"B65G15/00","Conveyors having endless load-conveying surfaces, i.e. belts and like continuous members, to which tractive effort is transmitted by means other than endless driving elements of similar configuration  (having load-conveying surfaces formed by interconnected longitudinal links B65G17/06)","B65G17/06","Feeding or discharging conveyors by devices incorporated in, or operatively associated with conveyorsLoading or unloadingAdvertising elements Weighing belt conveyors Advertisement on belts, ","B65G47/00|B65G65/00|B65G2207/04|G01G11/00|G09F19/22|G09F11/12","","","",""
"B65G15/005","{the surface being formed by one rope}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/02","for conveying in a circular arc","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/04","the load being carried on the lower run of the endless surface","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/06","with oppositely-moving parts of the endless surface located in the same plane and parallel to one another","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/08","the load-carrying surface being formed by a concave or tubular belt, e.g. a belt forming a trough","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/10","comprising two or more co-operating endless surfaces with parallel longitudinal axes, or a multiplicity of parallel elements, e.g. ropes defining an endless surface","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/105","{the surface being formed by two or more ropes}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/12","with two or more endless belts","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/14","the load being conveyed between the belts {(B65G15/18, B65G15/20 take precedence)}","B65G15/18|B65G15/20","","","","","","This place covers: If one belt is removed the system does not function, i.e. object can not be conveyed anymore. Illustrative example of subject matter classified in this group:"
"B65G15/16","between an auxiliary belt and a main belt","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/18","the belts being sealed at their edges","","Endless-surface conveyors having a single belt with sealed edges","B65G15/08","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/20","arranged side by side, e.g. for conveyance of flat articles in vertical position","","For other articlesBetween chains","B65G15/14|B65G37/005","For flat articles only, otherwise .","B65G15/14","","This place covers: Only for flat articles. Illustrative example of subject matter classified in this group:"
"B65G15/22","comprising a series of co-operating units","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/24","in tandem","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/26","extensible, e.g. telescopic {(adjustment of length or configuration of load-carrier B65G21/14)}","B65G21/14","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/30","Belts or like endless load-carriers  (co-operating with rails or the like B65G21/22; {co-operating} with rollers B65G39/20)","B65G21/22|B65G39/20","Driving belts in generalBelt fastenings (joining the two ends of a belt)","F16G|F16G3/00","","","",""
"B65G15/32","made of rubber or plastics","","Manufacture of rubber/plastic belts, ","B29C33/00|B29D29/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/34","with reinforcing layers, e.g. of fabric","","Woven fabrics","D03D","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/36","the layers incorporating ropes, chains, or rolled steel sections","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/38","with flame-resistant layers, e.g. of asbestos, glass","","Belts for ovens, furnaces","F27B9/243","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/40","troughed or tubular; formed with joints facilitating troughing","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/42","having ribs, ridges, or other surface projections","","Toothed belt","B65G15/64","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/44","for impelling the loads","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/46","formed with guides","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/48","metallic","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/50","Endless load-carriers consisting of a series of parallel ropes or belt strips","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/52","interconnected by transverse slats","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/54","Endless load-carriers made of interwoven ropes or wires","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/56","with edge-protecting or reinforcing means","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/58","with means for holding or retaining the loads in fixed position, e.g. magnetic","","""Ridges"" that hold an articleLoad carriers resting on the traction element (chain or chain pair), with means for lifting the load carrier from the chain and stopping temporarily the movement of the load carrier.Suction retaining means (vacuum is created in plenum by the belt surface)","B65G15/42|B65G17/002|B65G21/2027","","","","This place covers: Also for belts with suction cups when the vacuum is created by each suction cup. ""Fixed"" position requires that there is no movement of the load at all. Illustrative example of subject matter classified in this group:"
"B65G15/60","Arrangements for supporting or guiding belts, e.g. by fluid jets","","Construction of rollers or supports thereofRollers mounted on frameworkRolls, drums, discs, or the like","B65G39/00|B65G39/12|F16C13/00","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G15/62","Guides for sliding belts","","Absorbing impacts in the way of the bulk feeder","B65G21/2081","","","","This place covers: When the belt is sliding on the support (no rollers) Illustrative example of subject matter classified in this group:"
"B65G15/64","for automatically maintaining the position of the belts","","By means of rollersToothed belt wheels","B65G39/16|F16H55/171","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/00","Conveyors having an endless traction element, e.g. a chain, transmitting movement to a continuous or substantially-continuous load-carrying surface or to a series of individual load-carriers; Endless-chain conveyors in which the chains form the load-carrying surface","","Conveyors comprising an impeller or a series of impellers carried by an endless traction element and arranged to move articles or materials over a supporting surface or underlying materialFeeding or discharging conveyors by devices incorporated in, or operatively associated with conveyorsLoading or unloadingAdvertisingDevices controlling the relative position of articles  - ,  -  Chains, cables or the like  - With load-carrying surfaces supported by traction means  -  Bucket elevators for bulk material  - Tools for repairing chainsRailway systems, detachable load-carriers on railsEscalators or paternosters neither combined nor associated with loading or unloading apparatus","B65G19/00|B65G47/00|B65G65/00|B65G2207/04|B65G2811/061|B65G2811/0668|B65G2812/02267|B65G2812/02277|B65G2812/02326|B65G2812/02396|B65G2812/02415|B65G2812/02683|B65G2812/02742|B65G2812/02851|B21L21/00|B61B|B66B9/00","","","",""
"B65G17/002","{comprising load carriers resting on the traction element}","","Kinds of mechanical conveyors comprising a load-carrier moving along a path","B65G35/06","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/005","{comprising individual load carriers which are movably mounted  (B65G17/16 takes precedence)}","B65G17/16","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/007","{for conveying the load on the lower run or on both upper and lower runs of the conveyor}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/04","the belt having loops forming load-receiving pockets","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/061","{the load carrying surface being formed by profiles, rods, bars, rollers or the like attached to a single traction element  (B65G17/24 takes precedence)}","B65G17/24","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/062","{the profiles, rods, bars, rollers or the like being interconnected by a mesh or grid-like structure}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/063","{the load carrying surface being formed by profiles, rods, bars, rollers or the like attached to more than one traction element  (B65G17/24 takes precedence)}","B65G17/24","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/064","{the profiles, rods, bars, rollers or the like being interconnected by a mesh or grid-like structure}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/065","{the load carrying surface being formed by plates or platforms attached to a single traction element}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/066","{specially adapted to follow a curved path  (for individual load carriers B65G17/22)}","B65G17/22","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/067","{the load carrying surface being formed by plates or platforms attached to more than one traction element}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/068","{specially adapted to follow a curved path  (for individual load carriers B65G17/22)}","B65G17/22","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/08","the surface being formed by the traction element","","","","Chains whereby the chain would be broken if a load carrier is removed should be classified in  (Otherwise ).","B65G17/08|B65G17/06","","This place covers: Illustrative example of subject matter classified in this group:"
