"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B60N2/58","Seat coverings","","Removable protective coverings, meaning additional coverings (additional with respect to the coverings of ) which are removable by quick release means","B60N2/58|B60N2/60","","","","This place covers: Seat coverings which come with the car as produced by the car manufacturer."
"B60N2/5825","{by hooks, staples, clips, snap fasteners or the like}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/5833","{by hook-and-loop type fasteners}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/585","{by buckle passages}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/5858","{by elastic means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/5866","{by thermal welding}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/5875","{by adhesion, e.g. gluing}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/5883","{by sewing, stitching or threading}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/5891","{Manufacturing methods specially adapted therefor}","","Manufacturing of seat covers in general","A47C3/00","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/60","Removable protective coverings","","","","","","Removable protective coveringsmeaning additional coverings (additional with respect to the coverings of ) which are removable by quick release means",""
"B60N2/6009","{covering more than only the seat}","","","","","","More than the seatmore than the cushion and the back-rest e.g. the region between the cushion and the floor e.g. the legs connecting thew cushion to the floor",""
"B60N2/62","Thigh-rests {(B60N2/914 takes precedence)}","B60N2/914","Seats with no extra thigh rest element, where the front end of the seat cushion can be lifted, Lower leg rests (e.g. calf rests)","B60N2/1835|B60N2/1839|B60N2/995","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/643","{shape of the back-rests  (B60N2/66 takes precedence)}","B60N2/66","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/646","{shape of the cushion}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/66","Lumbar supports","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/667","{having flexible support member bowed by applied forces}","","","","","","","This place covers: Lumbar supports that are mounted by a bendable mounting member that is curved by applying forces to the mounting member. The force could be generated by the seated person."
"B60N2/7005","{detachable}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/7011","{of substantially two-dimensional shape, e.g. hammock-like, plastic shells, fabrics}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/7017","{Manufacturing methods specially adapted therefor}","","Manufacturing of seat upholstery in generalShaping of substances in a plastic state in general","A47C7/00|B29C","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/7023","{Coach-like constructions}","","","","","","Coach like construction""out of date"" way of bolstering a seat part mainly by springs (e.g. helicoidal) instead of dampening mainly by foam",""
"B60N2/7029","{back-rests}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/7041","{Fixation of covers and springs}","","Attachments thereof","B60N2/5816","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/7052","{Springs using a combination of metal and rubber}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/707","{with rubber blocks}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/7094","{Upholstery springs}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/72","Attachment or adjustment thereof","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/757","{in a recess of the back-rest}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/76","{in a recess of the cushion}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/767","{Angle adjustment}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/77","{Height adjustment}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/777","{Transversal adjustment}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/783","{sill suspended, e.g. window sill}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/793","{for use as storage compartments}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/797","{for use as electrical control means, e.g. switches}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/803","fixed","","Head-rests movable to an inoperative or stowed positionHead-rests with additional features not related to head-rest positioning, e.g. heating or cooling devices or loudspeakers","B60N2/874|B60N2/879","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/806","movable or adjustable","","","","Arrangements in which only side-rests are movable or adjustable are classified in  only.Movable or adjustable headrest accessories are classified in .","B60N2/885|B60N2/879","","This place covers: Arrangements for moving or adjusting the whole headrest or parts thereof, except if the only movable or adjustable part is a side-rest."
"B60N2/815","Release mechanisms, e.g. buttons","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
